,artist,name,popularity,genre,lyrics
12397,The Chainsmokers,You Owe Me - Magnace Remix,0,edm,i dont really say this that often but theres somethin that the papers forgot every time i read them i know i feed them but i know theyre painting but they cant leave a mark cause my friends dont read the papers and they dont really care if were awesome or not so every time i read them i know i feed them but i know they wanna see me hang on the wall you dont know me dont you think that i get lonely it gets dark inside my head check my pulse and if im dead you owe me if youre lonely dont you think youre on your own when it gets dark inside your head check my pulse and if im there you owe me say it to my face if you mean it say it to my face but you wonti know im not losin but im losin my mind does anybody know what thats like you dont know me dont you think that i get lonely it gets dark inside my head check my pulse and if im dead you owe me if youre lonely dont you think youre on your own when it gets dark inside your head check my pulse and if im there you owe me yeah if im there you owe me yeah if im there you owe me you owe me you owe me you owe me you owe me if im there you owe me yeah if im there you owe me if im dead if im dead if im dead you owe me you dont know me dont you think that i get lonely it gets dark inside my head check my pulse and if im dead you owe me if youre lonely dont you think youre on your own when it gets dark inside your head check my pulse and if im there you owe me
12399,11 Acorn Lane,You Make Me Happy,0,edm,you make me happy everyday you make me happy everyway you are the best thing i have found i love having you around you make me happy everyday everyday you make me happy everyway everyway you are the best thing i have found i have found i love having you around its no fun without you the more i have you the more i want you its time to float in the sky baby im ready to fly you make me happy everyday you make me happy everyway you are the best thing i have found i love having you around la la la la la la la la
12400,Guy Sebastian,Like a Drum - The Chainsmokers Remix,0,edm,sometimes i cant remember if these ashes came from flames and if we relight these embers would they just burn out again we can try we should try someday i know were gonna feel again just like we did when we were younger someday i know were gonna beat again gonna beat again like a drum like a drum like a drum just as i i cant measure and i cant hold it in my hands doesnt mean doesnt mean that i should just give up on change we could try we should try someday i know were gonna feel again just like we did when we were younger someday i know were gonna beat again gonna beat again like a drum like a drum like a drum were gonna beat again i can already hear the sound and were gonna beat again yes so loud that it shakes the ground aint gonna miss a beat aint gonna miss a beat aint gonna miss a beat yeah x2 someday i know were gonna feel again just like we did when we were younger someday i know were gonna beat again gonna beat again like a drum like a drum like a drum
12402,Ryos,Living Again,0,edm,im never looking back even as im burning down to the end im leaving cause i cant call this home im finally alive like the way i felt when i was a kid i breathe in and watch my dreams unfold theres places that i have to see and things that i just have to say all i ever gave was the truth ill believe if you believe too and i hear the sound of your love its calling me louder again and pulling me close finally alive just like i was as a kid im living again im living again walking through a crowd i move on but still connected to you my memories fading from where ive been and now im looking back at a world thats feeling so damn new yeah everything ends and everything starts up again theres places that i have to see and things that i just have to say all i ever gave was the truth ill believe if you believe too and i hear the sound of your love its calling me louder again and pulling me close finally alive just like i was as a kid im living again im living again and i hear the sound of your love its calling me louder again and pulling me close finally alive just like i was as a kid im living again
12421,Rockie Fresh,Feelings Hurt,0,edm,okay we fresh up off vacation im back to work ayy ima get these bills just like its the first yeah i was in diors walkin through the dirt in that foreign comin loud ima make it skrrt yeah youre playin with my time get your feelings hurt yeah playin with my grind get your feelings hurt okay you think you on my mind get your feelings hurt i see you tryna stop the shine get your felings hurt yeah off the drugs and drank but im still so alert i lost some homies on this shit and them days was the worst put all this ice up on my chest but still aint heal the hurt and i be smokin i be drinkin but i dont pop no percs this shit im on it got me rockin like im fred durst got a check and then i bought my mom a new purse shorty wanna come and do me like im homework been missin her text she tryna ask me if my phone work but when she see me every time she be goin up i send her back home smellin like kush when she roll with us i got my drink and every time she gon pour it up my dawg brought a bottle right now we gon toast it up and we been doin all these favors so many favors im all out of favors go get some paper been talkin to my main girl i gotta thank you gettin to these millions you know we grateful okay we fresh up off vacation im back to work ayy ima get these bills just like its the first yeah i was in diors walkin through the dirt in that foreign comin loud ima make it skrrt yeah youre playin with my time get your feelings hurt yeah playin with my grind get your feelings hurt okay you think you on my mind get your feelings hurt i see you tryna stop the shine get your felings hurt yeah how you try to come get it off of me but treat me like im worthless if she aint got her nail done i curve her broke bitch made me nervous lil baby want me to buy a birkin but i dont think she worth it said she saw me all in them videos i look better in person she chose up when she seen me pullin up but i had to curve why you always tryna talk down when you know im workin she be all up on my instagram yeah i know she lurkin shawty always tryna ride a wave just like she surfin we hit crazy girls and i throw the money and i make her earn it i aint trickin i throw the money and i make her earn it certified real nigga i know i deserve it i aint even gotta say the shit she gon confirm it okay we fresh up off vacation im back to work ayy ima get these bills just like its the first yeah i was in diors walkin through the dirt in that foreign comin loud ima make it skrrt yeah youre playin with my time get your feelings hurt yeah playin with my grind get your feelings hurt okay you think you on my mind get your feelings hurt i see you tryna stop the shine get your felings hurt yeah check my bank account get your feelings hurt brand new wraith what the ceilings worth ill put you right to the test im leavin onyx a mess yeah yeah yeah yeah im in my louis bag know what to do with that put your tongue on me tsk got you sprung on me ooh she like to rub on my belly we at american deli tsk im on they neck like a bowtie im on the north gettin so high im in the club gettin big ones we walk in the club with the big guns i put the play together so we could play togther we need better weather go to the bay together for twentyfour hours okay we fresh up off vacation im back to work ayy ima get these bills just like its the first yeah i was in diors walkin through the dirt in that foreign comin loud ima make it skrrt yeah youre playin with my time get your feelings hurt yeah playin with my grind get your feelings hurt okay you think you on my mind get your feelings hurt i see you tryna stop the shine get your felings hurt
12422,Derek Minor,Change The World (feat. Hollyn) [David Thulin Remix],0,edm,i bet you just want to let your light shine it feel like you been waiting for the right time this is your moment moment moment its time to change the world we are the brightest we wont succumb to the darkness the lord knows we need light right now you know hes calling cryin out from the mountain telling us to come home right now youre my brother woah woah woah we dont have to fight anymore oh brother woah woah woah none of us win in this war beautiful people dont you know your made in his image the image of greatness why dont we see his reflection inside one another and all of our faces i bet you just want to let your light shine it feel like you been waiting for the right time this is your moment moment moment moment this is your moment moment moment its time to change the world what are you waiting for what are you waiting for but you know its no time to waste better get up i know youre made for more oh yeah youre made for more even when our hope is lost never let up youre my brother woah woah woah what are we fighting for i know to know brother woah woah woah none of us win in this war beautiful people dont you know your made in his image the image of greatness why dont we see his reflection inside one another and all of our faces i bet you just want to let your light shine it feel like you been waiting for the right time this is your moment moment moment moment this is your moment moment moment its time to change the world world world world world its time to change the world world world world world its time to change the world world world world world time to change the world time to change the world time to change the world its time to change the world world world world world time to change the world time to change the world time to change the world its time to change the world
12432,2 Eivissa,Oh La La La,0,edm,oh la la la la la la oh la la la oh there is a melody bumpin in my head into my life and into my dream i see these people jumpin in the street and everybody just dance and sing and everybody just dance and sing oho ola oh la la la i said my dj turn it up i see this people jumpin in the street theyre jumpin theyre pumpin oh theres a melody all the people gonna be with me everybody dance with me everybody oho ola everybody dance with me oho ola oh la la la la la la
12448,Biboulakis,Is That Too Much to Ask (feat. Nina Zeitlin),0,edm,i slip into my best dress im gonna go out tonight expecting to get loose now and i hope you dont put up a fight remember that you only live one time you gotta get crazy if youre gonna be mine gonna be mine gonna be mine gonna be mine gonna be mine if youre never weird in some way then youre not entertaining and if youre never crazy thats a shame youre a little lazy if you never surprise me youre not entertaining you never laugh at yourself you just do too much complaining remember that you only live one time you gotta get cra cra c cra cra cra remember that r r remember that remember that you only live one time you gotta get crazy if youre gonna be mine gonna be mine gonna be mine gonna be mine gonna be mine oh remember that you only live one time you gotta get crazy if youre gonna be mine surprise and entertain me is that too much to ask now put a little swing to it put a little back into it open up your mind and do it is that too much to ask i dont care if you aint got money i dont care if youre a little bit funny is that too much is that too much to ask
12449,Kosling,Moment,0,edm,the color of the sky is painted in your eyes blue and gold collide im hooked now the way our bodies touch dont wanna say too much you make me come undone im yours now i wanna know can you feel my heart beat feel my heart beat im letting go with your arms around me all that i need cause all i know its here and now this moment is incredible no signs of ever slowing down what we have is beautiful what we have is beautiful what we have is beautiful i cant hide the truth when im lying next to you i never wanna move im falling when you hold me close youre the safest place i know ill never let this go im all in i wanna know can you feel my heart beat feel my heart beat im letting go with your arms around me all that i need cause all i know its here and now this moment is incredible no signs of ever slowing down what we have is beautiful cause all i know its here and now this moment is incredible no signs of ever slowing down what we have is beautiful beautiful beautiful oh yeah uhhuh ooh uhhuh beautiful beautiful beautiful what we have is beautiful
12478,The Electric Swing Circus,Hit & Run - Wolfgang Lohr Remix,0,edm,na do you have to be so impolite choking on a traffic light i gotta make this urgent rendezvous but albeit and although who they be abugging you dazzling highbeams in your eyes pardon monsieur i got to fly mincing in your motorcar well watch the armada so soon you gonna find out whats this abuggin you running outta time to do tickyticky off the list youd get lucky to hit and miss yeah too slow against the flow chugging with nowhere to go you break down in a hitandrun can you see what youve become would you be so kind to indicate gonna make a big mistake mincing in your motorcar well watch the armada and soon you gonna find out whats this buggin you running outta time to do tickyticky off the list youd get lucky to hit and miss yeah too slow against the floor chugging with nowhere to go you break down in a hitandrun can you see what youve become na beep beep buggin beep beep beep beep buggin beep beep buggin beep beep beep beep buggin beep beep buggin beep beep beep beep buggin beep beep buggin mincing in your motorcar oh whats this buggin you running outta time to do tickyticky off the list youd get lucky in a hit and miss too slow against the floor chugging with nowhere to go you break down in a hitandrun oh whats that buggin you running outta time to do tickyticky off the list ooh youd get lucky in a hit and miss yeah too slow against the floor chugging with nowhere to go
12481,Ellie Goulding,On My Mind - Jax Jones Remix,0,edm,oh oh uhohohoh eh its a little blurry how the whole thing started i dont even really know what you intended thought that you were cute and you could make me jealous poured it down so i poured it down next thing that i know im in a hotel with you you were talking deep like it was mad love to you you wanted my heart but i just liked your tattoos poured it down so i poured it down and now i dont understand it you dont mess with love you mess with the truth and i know i shouldnt say it but my heart dont understand why i got you on my mind why i got you on my mind why i got you on my mind why i got you on my mind but my heart dont understand why i got you on my mind why i got you on my mind why i got you on my mind why i got you on my mind i always hear always hear them talking talking bout a girl bout a girl with my name saying that i hurt you but i still dont get it you didnt love me no not really waiti could have really liked you ill bet ill bet thats why i keep on thinking bout you its a shame shame you said i was good so i poured it down so i poured it down and now i dont understand it you dont mess with love you mess with the truth and i know i shouldnt say it but my heart dont understand why i got you on my mind why i got you on my mind why i got you on my mind why i got you on my mind but my heart dont understand why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my miiiiind you got yourself in a dangerous zone cause we both have the fear fear of being alone and i still dont understand it you dont mess with love you mess with the truth and my heart dont understand it understand it understand it why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind but my heart dont understand why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind but my heart dont understand why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind you think you know somebody why i got you on my mind uh uh uh uh
12493,Armin van Buuren,Million Voices,0,edm,a million voices a million voices making noise as one a million voices a million voices making noise as one oh well be singing well be singing out loud oh can you hear us can you hear us right now a million voices a million voices making noise as one nothing will change us nothing will change us nothing will change us nothing will change us hear a million voices a million voices a million voices making noise as one a million voices a million voices making noise as one oh well be singing well be singing out loud oh can you hear us can you hear us right now a million voices a million voices making noise as one nothing will change us nothing will change us nothing will change us nothing will change us hear a million voices
12504,KSHMR,Neverland,0,edm,ill take you to the places you never go show you the things you will never see but you have the key neverland ill take you to the places you never go show you the things you will never see but you have the key key neverland
12527,Said the Sky,Pray for Me (feat. Origami),0,edm,time goes by i stay feeling like a ghost in town im away shooting stars want to play you just pray for me dont you wait for me time goes by i stay feeling like a ghost in town im away shooting stars want to play you just pray for me dont you wait for me you just pray for me dont you wait for me you just pray for me dont you wait for me you just pray for me dont you wait for me time goes by i stay feeling like a ghost in town im away shooting stars want to play you just pray for me dont you wait for me time goes by i stay feeling like a ghost in town im away shooting stars want to play you just pray for me dont you wait for me you just pray for me dont you wait for me you just pray for me dont you wait for me you just pray for me dont you wait for me time goes by i stay feeling like a ghost in town im away shooting stars want to play you just pray for me dont you wait for me
12558,DJ Snake,Pigalle,0,edm,we are we are we are the fucking dancers drop it we are we are we are the fucking dancers drop it
12562,Duke Dumont,The Power,0,edm,you do me ill do you feed me lies and well find the truth feel the light numb the pain kiss the sky and well make it rain getting close breaking through confidence looks good on you feel the light numb the pain kiss the sky and well make it rain i can feel the power running through my veins getting louder calling out my name and it feels like sunlight and the night sky shines on my mind you do me ill do you feed me lies and well find the truth feel the light numb the pain kiss the sky and well make it rain getting close breaking through confidence looks good on you feel the light numb the pain kiss the sky and well make it rain i can feel the power running through my veins getting louder calling out my name and it feels like sunlight and the night sky shines on my mind i can feel it yeah i can feel it yeah i can feel the power getting louder i can feel the power i can feel it yeah i can feel the power i can feel the power i can feel the power i can feel the power i can feel the power
12564,Kaskade,Atmosphere,0,edm,when i was young i would stand alone with visions of worlds that were all my own the lights in the sky werent that far away living in the vastness of outer space all my life ive been a star holding a light up in the dark while i try to keep clear of all the waves in your atmosphere all my life ive been a star holding a light up in the dark while i try to keep clear of all the waves in your atmosphere of all the waves in your atmosphere of all the waves in your atmosphere when i was young i could hear the sound a melody pure and a rhythm loud oh the sound took me away carried through the vastness of outer space all my life ive been a star holding a light up in the dark while i try to keep clear of all the waves in your atmosphere all my life ive been a star holding a light up in the dark while i try to keep clear of all the waves in your atmosphere of all the waves in your atmosphere of all the waves in your atmosphere of all the waves in your atmosphere of all the waves in your atmosphere of all the waves in your atmosphere
12570,Zara Larsson,I Would Like - R3hab Remix,0,edm,i didnt know that i could want you so deep until i saw you with someone whos not me you got me playin in a game that aint fair but youre takin me there yeah youre takin me there oh i cant help myself its human nature human nature whos to say whats meant to beoh why cant we be on our worst behavior worst behavior when it comes so naturally i would like to get to know you baby like to get under your sexy body i would like to get to know you baby like to get under your sexy body woah woah under your sexy body oh under your sexy bodyoh under your sexy body know what youre doing when you hold her like that like that lookin at me to see if im looking back but me and you both know where tonight is gon lead gon lead cause youre leavin with me leaving with me yeah youre leavin with me yeah oh i cant help myself its human nature human nature whos to say whats meant to be whos to say whats meant to beoh why cant we be on our worst behavior worst behavior when it comes so naturally oh woah i would like to get to know you baby like to get under your sexy body under your sexy body i would like to get to know you baby know you baby like to get under your sexy body woah woah under your sexy body nahnahnah nahnahnah oh under your sexy body i would like to get to know you baby oh like to get under your sexy body come take me under now nahnahnah nahnahnah oh dont wanna go without nahnahnah nahnahnah come take me under now nahnahnah nahnahnah oh dont wanna go without nahnahnah nahnahnah i would like to get to know you baby like to get under your sexy body i would like to get to know you baby like to get under your sexy body woah nahnahnah nahnahnah woah under your sexy body i would like to get to know you baby like to get under your sexy body i would like to get to know you baby like to get under your sexy body come take me under now under now nahnahnah nahnahnah oh dont wanna go without nahnahnah nahnahnah come take me under now nahnahnah nahnahnah nahnahnah nahnahnah oh dont wanna go without nahnahnah nahnahnah
12584,The Wanted,We Own The Night - The Chainsmokers Edit,0,edm,may our hearts be full like our drinks tonight may we sing and dance till we lose our minds we are only young if we seize the night tonight we own the night tonight we own the night la la la la la la la la la la when my time is over lying in my grave written on my tombstone i want it to say this man was a legend a legend of his time when he was at a party the party never died hey everybodys got a dream so what do you say are we making history may our hearts be full like our drinks tonight may we sing and dance till we lose our minds we are only young if we seize the night tonight we own the night tonight we own the night la la la la la la la la la la for tonight im famous for tonight im king and i will be remembered for centuries theyll say this man was a hero a hero of the night when he was at a party the party never died hey im a little drunk but i got something to say hold your jars may our hearts be full like our drinks tonight may we sing and dance till we lose our minds we are only young if we seize the night tonight we own the night and let us wake up inside of strangers bed let us drink until there is nothing left and this night my friends we will not forget tonight we own the night tonight we own the night may our hearts be full like our drinks tonight may we sing and dance till we lose our minds we are only young if we seize the night tonight we own the night tonight we own the night
12597,Yellow Claw,Till It Hurts,0,edm,hold me tight read my lips dont need a word to say lay me down blow my mind lets take it all the way tell me will you love me tomorrow like you love me tonight see we can worry about it tomorrow just give me tonight love me till it hurts make my body burn love me till it hurts i need my heart to burst if you want that real love no fake love that hard love until it hurts that straight fire no fake fight we cant stop until it hurts dont you worry bout a thang ima do you right ima hit it in the morning like i do tonight slow it down till my heart is ready to explode bring it back go down low as far as you can go tell me will you love me tomorrow like you love me tonight so we can worry about it tomorrow just give me tonight love me till it hurts make my body burn love me till it hurts i need my heart to burst
12644,Urban Rescue,Take Me Back (Neon Feather Remix),0,edm,its the way you always lead me through the fire and the flood your voice breaks the silence and i i will respond its the way you always find me though you see my wandering heart your light shines through the darkness and i i will respond oh my love dont let me go take me back to where we started from oh my love dont let me go oh take me back its the way you walk beside me even when i was a child you wrapped your arms around me and i i will respond oh my love dont let me go take me back to where we started from oh my love dont let me go oh take me back into the light into the light we come with open arms and open hearts into the light into the light we run with open arms and open hearts na oh my love dont let me go take me back to where we started from oh my love dont let me go oh take me back oh take me back
12648,Hardwell,Being Alive,0,edm,these are the days well remember all of our lives moments of magic under the cinema in the sky and the reflections in your eyes are painted like the sunrise these are the days well remember all of our lives being alive alive being alive oohwoah oohwoah being alive drop beat these are the days well remember all of our lives moments of magic under the cinema in the sky and the reflections in your eyes are painted like the sunrise these are the days well remember all of our lives being alive alive being alive oohwoah oohwoah being alive drop beat these are the days well remember all of our lives moments of magic under the cinema in the sky and the reflections in your eyes are painted like the sunrise these are the days well remember all of our lives being alive alive being alive oohwoah oohwoah being alive drop beat these are the days well remember all of our lives moments of magic under the cinema in the sky and the reflections in your eyes are painted like the sunrise these are the days well remember all of our lives being alive alive being alive oohwoah oohwoah being alive drop beat
12662,Hardwell,Mad World - Radio Edit,0,edm,sometimes it feels like my lifes a battle and i think im losing my mind when all that surrounds me is made of shadows hmmm if im just a lost soul thats made of paper but your touch can color the white and bring back the beauty into my life cause its a mad world but its crazy crazy how you make the bad turn to amazing and i dont want to lose this now i dont want to lose this now no i dont want to lose this now cause its a mad world were both strangers finding our way together like two lights that dance through the dark we shine bright and fade out into forever when im trying to hold back the way im feeling but you make me come back to life yeah youve got me going insane tonight cause its a mad world but its crazy crazy how you make the bad turn to amazing and i dont want to lose this now i dont want to lose this now no i dont want to lose this now cause its a mad world ohhh ohhh cause its a mad world oh oh
12673,Zedd,Spectrum,0,edm,breathing you in when i want you out finding our truth in a hope of doubt lying inside our quiet drama wearing your heart like a stolen dream opening skies with your broken keys no one can blind us any longer well run where lights wont chase us hide where love can save us i will never let you go well run where lights wont chase us hide where love can save us i will never let you go breathing you in when i want you out finding our truth in a hope of doubt lying inside our quiet drama breathing you in when i want you out finding our truth in a hope of doubt lying inside our quiet drama wearing your heart like a stolen dream opening skies with your broken keys no one can blind us any longer well run where lights wont chase us hide where love can save us i will never let you go breathing you in when i want you out finding our truth in a hope of doubt lying inside our quiet drama
12680,NERVO,Reason,0,edm,when the puzzle connects its like you never forget the way its got to be its nobodys concern cause they dont know how it burns when youre not here with me whoa so wrap my wrong in the sky cause i can never deny this feeling how can i ever stop when i dont wanna give up up up up up this is my reason reason reason this is my reason reason reason this is my reason reason reason this is my reason reason reason cause i get you cause i get you and you get me and you get me its that simple its that simple dont matter where we are the feeling never stops when the puzzle connects its like you never forget the way its got to be its nobodys concern cause they dont know how it burns when youre not here with me whoa so wrap my wrong in the sky cause i can never deny this feeling how can i ever stop when i dont wanna give up up up up up this is my reason reason reason this is my reason reason reason this is my reason reason reason this is my reason reason reason
12682,Jason Derulo,Painkiller (feat. Meghan Trainor),0,edm,m train jason derulo true i thought my heart might break cause slowly this kills not everyone needs space oh no you what the doctor gave i swallowed the pill i never loved this way oh no you pick me up and get me higher higher you fill my cup with desire baby im back now feeling how i used to feel you got me back now stick around this is for reals you put it dodododown my painkiller you put it dodododown my painkiller baby im back now feeling how i used to feel you got me back now stick around this is for reals you put it down you put it down i had to turn the page to get here to you love how you numb my pain oh yeah but all the nurses say beware of the juice that makes you go insane oh yeah you pick me up and get me higher higher you fill my cup with desire baby im back now feeling how i used to feel you got me back now stick around this is for reals you put it dodododown my painkiller you put it dodododown my painkiller baby im back now feeling how i used to feel feel you got me back now stick around this is for reals you put it down yeah yeah hey you put it down yeah yeah yeah yeah you put it down hey hey hey oh yeah check this out im bout to kiss it make it better kiss and make it better babe kiss and make it better kiss and make it better babe ima kiss it make it better kiss and make it better babe ooh kiss and make it better kiss and make it better babe you the best you the best you the best you the best oh you the best you the best you the best right now i know baby im back baby im back baby im back now feeling how i used to feel you got me back now stick around this is for reals you got me back now you put it dodododown my painkiller painkiller hey you put it dodododown my painkiller baby im back now feeling how i used to feel ooh ha you got me back now stick around this is for reals this is for reals you put it down you put it down baby yeah you put it down hey you put it down hey my painkiller you put it down ha yeah my painkiller yeah you put it down ooh freestyling shit uh
12707,MEDUZA,Piece Of Your Heart - Alok Remix,1,edm,show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down what sorry just quickly what if its da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down da da da uh uh da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down what sorry just quickly what if its da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down da da da uh uh da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down what sorry just quickly what if its da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want show me a piece of your heart a piece of your love im calling you up to gettin down down down the way that we touch is never enough im turning you up to gettin down down down da da da uh uh da da da uh uh da da da uh uh down down down uh da da da uh uh da da da uh uh da da da uh uh da da da uh da da da uh uh da da da uh uh da da da uh uh down down down show me a piece of you show me a part of you ill be what you want and if its physical keep it subliminal show me what you want
12709,Alicia Keys,No One,1,edm,i just want you close where you can stay forever you can be sure that it will only get better you and me together through the days and nights i dont worry cause everythings going to be alright people keep talking they can say what they like but all i know is everythings gonna be alright no one no one no one can get in the way of what im feelin no one no one no one can get in the way of what i feel for you you you can get in the way of what i feel for you when the rain is pouring down and my heart is hurting you will always be around this i know for certain you and me together through the days and nights i dont worry cause everythings going to be alright people keep talking they can say what they like but all i know is everythings gonna be alright no one no one no one can get in the way of what im feelin no one no one no one can get in the way of what i feel for you you you can get in the way of what i feel i know some people search the world to find something like what we have i know people will try try to divide something so real so till the end of time im telling you there aint no one no one no one can get in the way of what im feelin no one no one no one can get in the way of what i feel for you oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh
12742,Annella,Married Man,0,edm,baby my heart pounds youre giving me signs im deeply fascinated butterflies i forget to breath youve got me captivated your eyes tell the story that were about to cross the line its not fair baby youre not free baby you cant be mine its a crime to be in love with another womans man dont sneak into my heart im not a thief youre not my man cause youre a married man a married man traveling on forbidden lane you need to be a separated man should i keep the fight or trust my inner guide that drags me to your light you got me hooked you got me good youre playing with my fire im under your spell and you can tell youre all that i desire your body makes me feel that its okay to cross the line it is not fair baby youre not free baby you cant be mine its a crime to be in love with another womans man dont sneak into my heart im not a thief youre not my man man man cause youre a married man a married man traveling on forbidden lane you need to be a separated man should i keep the fight or trust my inner guide that drags me to your light i will protect your heart like it was my precious treasure will you protect my heart like it was your precious treasure should we protect our hearts like it was our precious treasure cause youre a married man a married man traveling on forbidden lane you need to be a separated man should i keep the fight or trust my inner guide that drags me to your light
12750,Yellow Claw,Till It Hurts,0,edm,hold me tight read my lips dont need a word to say lay me down blow my mind lets take it all the way tell me will you love me tomorrow like you love me tonight see we can worry about it tomorrow just give me tonight love me till it hurts make my body burn love me till it hurts i need my heart to burst if you want that real love no fake love that hard love until it hurts that straight fire no fake fight we cant stop until it hurts dont you worry bout a thang ima do you right ima hit it in the morning like i do tonight slow it down till my heart is ready to explode bring it back go down low as far as you can go tell me will you love me tomorrow like you love me tonight so we can worry about it tomorrow just give me tonight love me till it hurts make my body burn love me till it hurts i need my heart to burst
12753,KSHMR,Good Vibes Soldier (feat. Head Quattaz),0,edm,conga drum weh a beat gimme the sun and the beach pretty girls and marimbas wait fi mi deh deh as soon as mi reach good vibe man a preach well firm cant bruise like a peach work a 9 to 5 all day all week party time now you see it whether young or youre older come full joy the culture sweat all over shoulder come move your body so no worry bout vulture shape your life like sculpture in a time like this man a good vibes soldier tell me who who who got you tell me who who who got you man a good vibes soldier a whole heap of people a come from all over the world said a vibe a di thing weh dem waa dem no got no time fi waste no time fi watch face one love dem no care about a war all lovers fi rock and come in all king dem fi step with dem queen man so high mi fly without wings all when life rough we try without means well waan talk about freedom up ina i high kingdom no worry about income time fi move your body so our money cyaa buy love and if a dat turn over in a time like this man a good vibes soldier if i go out here and fight for you i know i made mistakes but you know im good for it dont you say that i didnt try wasnt willing to change tell me who who who got you tell me who who who got you man a good vibes soldier
12762,SJUR,Lovesick,0,edm,i must be lovesick i i i must be lovesick red sky diving down by the ocean dont know where were going but im open late nights and the whiskey high laying by your side till we kiss the morning god knows you should come with a warning you live casually you put your arms around me like you know just what i need what i need you must be bad for me cause i cant control this feeling every time that you leave i get this pain in my body im a stranger in my bones is it really like me come on come on come on cant sleep and i cant eat like its every time youre gone im coming down with something come on come on come on i must be love love love i must be love love love i must be love love love i must be love love love its like coming down come coming down come coming i must be lovesick dynamite you are an explosion tongue tied the collide of emotions the more i get the more i want like im wide awake and im dreaming of you you set my heart into motion oh you live casually you put your arms around me its like you know what i need what i need you must be bad for me cause i cant control this feeling every time that you leave i get this pain in my body im a stranger in my bones is it really like me come on come on come on cant sleep and i cant eat like its every time youre gone im coming down with something come on come on come on i must be love love love i must be love love love i must be love love love i must be love love love its like coming down come coming down come coming i must be love love love i must be love love love i must be love love love i must be love love love i must be lovesick
12791,Audien,Over It,0,edm,that was so dramatic took my stuff and you threw it out yeah cryins such a habit so id rather do somethin else yeah i know that i should be sad about it thats not how im feelin lately i know that i could be mad about it but i changed the way im thinkin cause its easier to forget and im so over feelin bad youre freakin out im keeping calm when everything is going wrong im good at hidin it you call it quits i call it luck yeah maybe im the crazy one cant help it cause im already over it cause im already over it yeah yeah cause im already over it yeah yeah not so sympathetic i dont see you the way that i used to i dont miss your attention cause the tensions gone with you i know that i should be sad about it thats not how im feelin lately i know that i could be mad about it but i changed the way im thinkin cause its easier to forget and im so over feelin bad youre freakin out im keeping calm when everything is going wrong im good at hidin it you call it quits i call it luck yeah maybe im the crazy one cant help it cause im already over it cause im already over it yeah yeah cause im already over it yeah yeah cause im already over it cause im already over it cause im already over it yeah yeah cause im already over it cause im already over it cause im already over it yeah yeah cause im already over it yeah cause im already over it yeah cause im already over it yeah you know it yeah im over it
