,artist,name,popularity,genre,lyrics
256,Will To Power,Say It's Gonna Rain,0,latin,you say its gonna rain and no ones gonna go out tonight you say its gonna rain thats why im hopin you hold me tight if i only live my life for you theres only one thing id like to do so im hoping you give me this chance so tonight let us start our romance you say its gonna rain and no ones gonna go out tonight you know its gonna rain thats why im hopin you hold me tight if you only have eyes just for me close them tight and im sure you will see that nothing can stand in our way it can happen to us any day you say its gonna rain and no ones gonna go out tonight i know its gonna rain thats why im hopin you hold me tight if i only have one wish come true i will spend my whole lifetime with you in the dark of the night i can see that this storm is about to be free you say its gonna rain and no ones gonna go out tonight you know its gonna rain thats why im hoping you hold me tight you say its gonna rain and no ones gonna go out tonight rain down on me rain down on me let your love rain down on me rain rain rain rain rain rain rain rain rain rain gonna rain gonna rain rain rain rain rain rain rain rain rain rain rain gonna rain gonna rain rain rain rain rain rain rain rain rain rain gonna rain gonna rain rain rain rain rain rain rain rain rain rain gonna rain gonna rain rain its gonna rain rain gonna rain gonna rain rain its gonna rain rain gonna rain gonna rain you say its gonna rain and no ones gonna go out tonight you say its gonna rain thats why im hopin you hold me tight
278,Campsite Dream,Genie in a Bottle,0,latin,oh oh oh oh oh oh oh oh oh oh i feel like ive been locked up tight for a century of lonely nights waiting for someone to release me youre licking your lips and though it kisses my way but that dont mean im gonna give it away baby baby baby if you wanna be with me baby theres a press to pay im a genie in a bottle you gotta rub me the right way if you wanna be with me i can make your wish come true you gotta make a big impression ya ill like what you do 2x im a genie in a bottle baby you gotta rub me the right way honey im a genie in a bottle baby coming in coming in coming in coming in the musics fading and the lights down low just one more dance and then were good to go waiting for someone who needs me were almost raising in the speed of light but that dont mean this gotta be tonight baby baby baby if you wanna be with me baby theres a press to pay im a genie in a bottle you gotta rub me the right way if you wanna be with me i can make your wish come true you gotta make a big impression ya ill like what you do 2x im a genie in a bottle baby you gotta rub me the right way honey im a genie in a bottle baby coming in coming in coming in coming in oh oh oh oh oh my bodys saying lets go my bodys saying lets go oh oh oh oh oh my mind is saying no my mind is saying no
283,Khalid,Outta My Head (with John Mayer),1,latin,im here outside when youre ready when youre ready for me bring out the shots and confetti all night long ill take you home if you let me yeah oh yeah just promise you wont forget me no cause the days get brighter when youre here so i gotta keep you near goin crazy and i just cant get you outta my head love is in the atmosphere you can feel it in the air gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head you locked the door and its raining just let it rain down but baby im not complaining no we hit the road and were racin yeah you make me super impatient oh can you feel the tension youve got my attention i know were just friends but id rather be together instead yeah cause the days get brighter when youre here so i gotta keep you near ohah goin crazy and i just cant get you outta my head yeah love is in the atmosphere you can feel it in the air oh gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head cant get you outta my head my head my head my head my head my head my head my head my head cant get you outta my head my head my head my head my head cant get you outta my oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head im here outside when youre ready when youre ready for me bring out the shots and confetti all night long ill take you home if you let me yeah oh yeah just promise you wont forget me no cause the days get brighter when youre here so i gotta keep you near goin crazy and i just cant get you outta my head love is in the atmosphere you can feel it in the air gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head you locked the door and its raining just let it rain down but baby im not complaining no we hit the road and were racin yeah you make me super impatient oh can you feel the tension youve got my attention i know were just friends but id rather be together instead yeah cause the days get brighter when youre here so i gotta keep you near ohah goin crazy and i just cant get you outta my head yeah love is in the atmosphere you can feel it in the air oh gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head cant get you outta my head my head my head my head my head my head my head my head my head cant get you outta my head my head my head my head my head cant get you outta my oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head im here outside when youre ready when youre ready for me bring out the shots and confetti all night long ill take you home if you let me yeah oh yeah just promise you wont forget me no cause the days get brighter when youre here so i gotta keep you near goin crazy and i just cant get you outta my head love is in the atmosphere you can feel it in the air gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head you locked the door and its raining just let it rain down but baby im not complaining no we hit the road and were racin yeah you make me super impatient oh can you feel the tension youve got my attention i know were just friends but id rather be together instead yeah cause the days get brighter when youre here so i gotta keep you near ohah goin crazy and i just cant get you outta my head yeah love is in the atmosphere you can feel it in the air oh gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head cant get you outta my head my head my head my head my head my head my head my head my head cant get you outta my head my head my head my head my head cant get you outta my oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head im here outside when youre ready when youre ready for me bring out the shots and confetti all night long ill take you home if you let me yeah oh yeah just promise you wont forget me no cause the days get brighter when youre here so i gotta keep you near goin crazy and i just cant get you outta my head love is in the atmosphere you can feel it in the air gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head you locked the door and its raining just let it rain down but baby im not complaining no we hit the road and were racin yeah you make me super impatient oh can you feel the tension youve got my attention i know were just friends but id rather be together instead yeah cause the days get brighter when youre here so i gotta keep you near ohah goin crazy and i just cant get you outta my head yeah love is in the atmosphere you can feel it in the air oh gettin hazy and i just cant get you outta my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head cant get you outta my head my head my head my head my head my head my head my head my head cant get you outta my head my head my head my head my head cant get you outta my oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah oohwoah oohwoah my head oohwoah oohwoah oohwoah oohwoah my oohwoah oohwoah just cant get you outta my head
284,Nu Shooz,Point of No Return,0,latin,all i wants a friend and you want mine and youve been around for a long long time i loved him but not like now something has changed and i dont know how im at the point of no return im at the point of no return im at the point of no return im at the point of no return ive never been in love like this you turn me around with just one kiss ive never seen you in this way before now you got me wantin more and more im at the point of no return im at the point of no return its taken me a whi ie to learn im at the point of no return no turnin back its much too late to go back now would be a big mistake its taken me a while to learn im at the point of no return im at the point of no return im at the point of no return im at the point of no return im at the point of no return im at the point of no return im at the point of no return im at the point of no return im at the point of no return
306,Safire,Boy I've Been Told,0,latin,looking in your eyes i see a memory of how it used to be before our world came tumbling down i try i did nothing else but try to keep our love alive oh how i loved you so and you just made me cry did you deceive me did you do me wrong boy i cant take it cant take it anymore i feel so helpless not knowing what to do do i keep on crying or do i leave you boy ive been told leaving you is the thing to do it would be easy if i didnt want to start anew boy ive been told leaving you is the thing to do it wont be easy cause breaking up is hard to do touch this lonely heart as i try to say to you about the things you do now im alone dissatisfied did you deceive me did you do me wrong boy i cant take it cant take it anymore i feel so helpless not knowing what to do do i keep on crying or do i leave you na just like my friend said you were never good for me so just go about your way dont worry about me and just forget we ever happened the time has come to say goodbye dont ask why just let it all go ive made it through theres someone new na
336,John Mayer,Belief - Acoustic,0,latin,is there anyone who ever remembers changing their mind from the paint on a sign is there anyone who really recalls ever breaking rank at all for something someone yelled real loud one time oh everyone believes in how they think it ought to be oh everyone believes and theyre not going easily belief is a beautiful armor but makes for the heaviest sword like punching underwater you never can hit who youre trying for some need the exhibition and some have to know they tried its the chemical weapon for the war thats ragin on inside oh everyone believes from emptiness to everything oh everyone believes and no ones going quietly were never going to win the world were never going to stop the war were never going to beat this if belief is what were fighting for were never going to win the world were never going to stop the war were never going to beat this if belief is what were fighting for is there anyone you can remember ever surrendered with their life on the line na were never going to win the world were never going to stop the war were never going to beat this if belief is what were fighting for were never going to win the world were never going to stop the war were never going to beat this if belief is what were fighting for what puts a hundred thousand children in the sand belief can belief can what puts the folded flag inside his mothers hand belief can belief can
355,Naira Marley,Mafo,0,latin,its young john the wicked producer eko dun ma wole eko dun ma wole to ba ti lowo lapo to ba ti lowo lapo asabi ton sha dollar awon padi mi ton shey wire eko dun ju bayii lo awon ara ibi lo mu omo ope salo eh eh owo wa leko awon kan wa okay oh ma lo fo bi awo awa o le salo fun won ti won ba de ama kiwon kabo awa la leko iwo ma fo mafo inside life orisirisi nkan lon shele lagbo young john orisirisi idi lon be kuro n be quarter pass mo shi fe high after one original tramadol extra kuro nbe quarter pass mo shi fe high after one original tramadol extra kuro n be gbess mafo ah mafo ko si eyan be jowo mafo hum mafo gbess mafo ah mafo o je lon lo jor ewo mafo hmm mafo mo fe rowo na mo fe bisola call layiwola kin tun ji kin tun jibola o pe ko to na broda ade brother ade ti o sanwo aye won wa catch eh ninu aye won wa catch won wa fuck eh up ninu aye eh ewa shey mo guilty ni mon smart mon pawo nitemi shomo iye time ti o ju n timi ti mi o le toro owo lowo rotimi now everythings changed i sent them shock i dont need a change am i a yahoo boy no evidence emi eyan rahman jago bureau de change kuro n be gbess mafo ah mafo ko si eyan be jowo mafo hmm mafo gbess mafo ah mafo o je lon lo jowo mafo hmm mafo young john say no more ko soro pe mi oh 449404 but iwo mafo o ba ni ko baje mafo omo iyami mo wa pelu eh mafo stay happy and shey jeje mafo you know that i dey with you mafo o ba ni ko baje mafo omo iyami mo wa pelu eh mafo stay happy and shey jeje mafo you know that i dey with you mafo quarter pass quarter pass mo shi fe high after one original tramadol extra quarter pass quarter pass mo shi fe high after one original tramadol extra kuro n be gbess mafo mafo ko si eyan be jowo mafo hum mafo gbess mafo mafo o je lon lo jor mafo hmm mafo o ba ni ko baje mafo omo iyami mo wa pelu eh mafo stay happy and shey jeje mafo you know that i dey with you mafo mafo mafo mafo malo fo bi awo
373,Jack Johnson,Banana Pancakes,1,latin,cant you see that its just raining there aint no need to go outside but baby you hardly even notice when i try to show you this song its meant to keep you from doing what youre supposed to waking up too early maybe we could sleep in ill make you banana pancakes pretend like its the weekend now and we could pretend it all the time cant you see that its just raining there aint no need to go outside but just maybe hala ka ukulele mama made a baby i really dont mind the practice cause youre my little lady lady lady love me cause i love to lay here lazy we could close the curtains pretend like theres no world outside and we could pretend it all the time and cant you see that its just raining there aint no need to go outside aint no need aint no need mm mmm mm mmm cant you see cant you see rain all day and i dont mind but the telephone singing ringing its too early dont pick it up we dont need to we got everything we need right here and everything we need is enough just so easy when the whole world fits inside of your arms do we really need to pay attention to the alarm wake up slow mh mmm wake up slow but baby you hardly even notice when i try to show you this song its meant to keep you from doing what youre supposed to waking up too early maybe we could sleep in ill make you banana pancakes pretend like its the weekend now and we could pretend it all the time cant you see that its just raining there aint no need to go outside aint no need aint no need rain all day and i really really really dont mind cant you see cant you see weve got to wake up slow na
383,Kodak Black,ZEZE (feat. Travis Scott & Offset),0,latin,da got that dope ice water turned atlantic freeze nightcrawlin in the phantom skrrt skrrt told them hoes that dont you panic took an island yeah flood the mansion big water dropped the roof more expansion drive a coupe you can stand in its lit see the bitches undercover in the sheets im an ass and titty lover big ass guess we all made for each other now that all the dawgs free yeah yeah and we out in these streets alright can you do it can you pop it for me pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit offsetblow the brains out the coupe boom police wanna talk but im on mute woowoo hey ima bust her wrist down cause she cute ice ice fuck her on a yacht dive in a pool yeah she an addict addict addict for the lifestyle and the patek patek big daddy have you ever felt chanel fabrics chanel i be drippin to death i need a casket drippin and we got more stripes than the ref he foul tec him bow stripes in the middle of the field like david beckham field bowbow all my niggas locked up for real im tryna help em free free when i got a mil got me the chills dont know what happened hoo chills pop pills do what you feel im on that zombie hey hoo im more like gaddafi im not no gandhi gaddafi hey im more like im david goliath runnin hey hey niggas be clonin i find it funny clone haha we from the nawf straight out of the dungeon we from the nawf hey i go in her mouth she cant tell me nothin eghck eghck egchk 300 the watch is out of your budget woo woo 300 meanmuggin got me clutchinyeah and this stick right out of russia ice water turned atlantic freeze nightcrawlin in the phantom skrrt skrrt told them hoes that dont you panic took an island yeah flood the mansion big water dropped the roof more expansion drive a coupe you can stand in its lit bitches undercover in the sheets im an ass and titty lover big ass guess we all made for each other now that all the dawgs free yeah yeah and we out in these streets alright can you do it can you pop it for me pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit in a hellcat cause im a hellraiser selfmade i dont owe a nigga nann favor when you get that money nigga keep your heart im slidin in a coupe aint got no key to start i got the fire on me in bet awards when your well run dry you know you need me for it when i pull up in the buick you know what im doin if the police get behind me im fleein and eludinsleepin on the palette turned me to a savage im a project baby now i stay in calabasas like i still serve fiends like im still jackini be sippin on lean tryna keep balance hit that zwalk dickies with my reeboks i dont say much i just let the heat talk your jewelry water whip diamonds like rerock my lil baby ride the dick like a seesaw when i stepped up on the scene i was on a bean when i jumped up out the beam i was in celine baby girl you just a fling that aint what i mean money bustin out my jeans like i do the scheme pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit pull up in a demon on god on god lookin like i still do fraud fraud flyin private jet with the rod rod this that z shit this that z shit this that z shit uhhuh ha ohahoh uhhuh ha ohahoh uhhuh ha ohahoh uhhuh ha ohahoh
391,DJ Khaled,Just Us (feat. SZA),1,latin,we the best music another one dj khaled back against the wall middle fingers in the air busting through the crowd they gon feel me now straight shooter from the hip yeah we heavy in here tell me get em then i got em yea get em99 problems but you aint one been so high lately i dont care whos goin down you could see it in my eyes he been hitting it right got me wishing that he wasnt oh no and i need it all night will love show me what it feels like fuck that i let you pull up on me broad day light shots over here fuck the other side we dont gotta lay low we grown a field trip and i dont need no chaperone im tryna get ghost oh oh another one its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them its lovely at the top private destination sippin on the rocks only way with us this kinda love dangerous when theres nothing else to lose so dont make me wild out lets ride got 99 problems whats one more 50 feet get you touched at your front door livin fast and we spending slow side eyes let me know that we visible and i need it right now yeah ten toes down show me what its all about thuggin we only duckin when the boys come out its us over them fuck the other side we gonna turn the lights off we hard what we doin dont nobody gotta know i aint tryna get ghost oh yes oh oh its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them this how an angel sounds no no dodo its just uh its just us its just us its just us its always us its always us its only us its just us its just us its just us its always its always us its always us its just us against the world in this life of sin yeah aint nobody gonna take us out its always us never them yeah yeah its just us against the world when the smoke clears all we got is all we got its always us never them youre all that i need ooh yeah its just uh its just us its just us we the best music its always its always us its always us its just us its just us its just us another one its always its always us its always we the best music another one dj khaled back against the wall middle fingers in the air busting through the crowd they gon feel me now straight shooter from the hip yeah we heavy in here tell me get em then i got em yea get em99 problems but you aint one been so high lately i dont care whos goin down you could see it in my eyes he been hitting it right got me wishing that he wasnt oh no and i need it all night will love show me what it feels like fuck that i let you pull up on me broad day light shots over here fuck the other side we dont gotta lay low we grown a field trip and i dont need no chaperone im tryna get ghost oh oh another one its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them its lovely at the top private destination sippin on the rocks only way with us this kinda love dangerous when theres nothing else to lose so dont make me wild out lets ride got 99 problems whats one more 50 feet get you touched at your front door livin fast and we spending slow side eyes let me know that we visible and i need it right now yeah ten toes down show me what its all about thuggin we only duckin when the boys come out its us over them fuck the other side we gonna turn the lights off we hard what we doin dont nobody gotta know i aint tryna get ghost oh yes oh oh its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them this how an angel sounds no no dodo its just uh its just us its just us its just us its always us its always us its only us its just us its just us its just us its always its always us its always us its just us against the world in this life of sin yeah aint nobody gonna take us out its always us never them yeah yeah its just us against the world when the smoke clears all we got is all we got its always us never them youre all that i need ooh yeah its just uh its just us its just us we the best music its always its always us its always us its just us its just us its just us another one its always its always us its always we the best music another one dj khaled back against the wall middle fingers in the air busting through the crowd they gon feel me now straight shooter from the hip yeah we heavy in here tell me get em then i got em yea get em99 problems but you aint one been so high lately i dont care whos goin down you could see it in my eyes he been hitting it right got me wishing that he wasnt oh no and i need it all night will love show me what it feels like fuck that i let you pull up on me broad day light shots over here fuck the other side we dont gotta lay low we grown a field trip and i dont need no chaperone im tryna get ghost oh oh another one its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them its lovely at the top private destination sippin on the rocks only way with us this kinda love dangerous when theres nothing else to lose so dont make me wild out lets ride got 99 problems whats one more 50 feet get you touched at your front door livin fast and we spending slow side eyes let me know that we visible and i need it right now yeah ten toes down show me what its all about thuggin we only duckin when the boys come out its us over them fuck the other side we gonna turn the lights off we hard what we doin dont nobody gotta know i aint tryna get ghost oh yes oh oh its just us against the world in this life of sin aint nobody gonna take us out its always us never them its just us against the world when the smoke clears all we got is all we got its always us never them this how an angel sounds no no dodo its just uh its just us its just us its just us its always us its always us its only us its just us its just us its just us its always its always us its always us its just us against the world in this life of sin yeah aint nobody gonna take us out its always us never them yeah yeah its just us against the world when the smoke clears all we got is all we got its always us never them youre all that i need ooh yeah its just uh its just us its just us we the best music its always its always us its always us its just us its just us its just us another one its always its always us its always
416,Rihanna,Don't Stop The Music,1,latin,please dont stop the music music music music music please dont stop the music music music music music please dont stop the music music music music music please dont stop the music music music music music its gettin late im making my way over to my favorite place i gotta get my body moving shake the stress away i wasnt looking for nobody when you looked my way possible candidate yeah who knew that youd be up in here lookin like you do youre making stayin over here impossible baby ima say your aura is incredible if you dont have to go dont do you know what you started i just came here to party but now were rockin on the dance floor actin naughty your hands around my waist just let the music play were hand in hand chest to chest and now were face to face i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music baby are you ready cause its getting close dont you feel the passion ready to explode what goes on between us no one has to know this is a private show oh do you know what you started i just came here to party but now were rockin on the dance floor actin naughty your hands around my waist just let the music play were hand in hand chest to chest and now were face to face i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music music music music music please dont stop the music music music music music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music music music music music please dont stop the music music music music music please dont stop the music music music music music please dont stop the music music music music music please dont stop the music music music music music its gettin late im making my way over to my favorite place i gotta get my body moving shake the stress away i wasnt looking for nobody when you looked my way possible candidate yeah who knew that youd be up in here lookin like you do youre making stayin over here impossible baby ima say your aura is incredible if you dont have to go dont do you know what you started i just came here to party but now were rockin on the dance floor actin naughty your hands around my waist just let the music play were hand in hand chest to chest and now were face to face i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music baby are you ready cause its getting close dont you feel the passion ready to explode what goes on between us no one has to know this is a private show oh do you know what you started i just came here to party but now were rockin on the dance floor actin naughty your hands around my waist just let the music play were hand in hand chest to chest and now were face to face i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music music music music music please dont stop the music music music music music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the music i wanna take you away lets escape into the music dj let it play i just cant refuse it like the way you do this keep on rockin to it please dont stop the please dont stop the please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa mamasay mamasa mamakossa please dont stop the music music music music music
